City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
296,Palana,RU,2022-05-03 18:44:21,59.1167,159.9667,25.95,91,71,6.6
297,Trairi,BR,2022-05-03 18:44:22,-3.2778,-39.2689,80.55,88,100,10.11
298,Zhangye,CN,2022-05-03 18:44:22,38.9342,100.4517,61.45,17,0,6.33
299,Maragogi,BR,2022-05-03 18:44:23,-9.0122,-35.2225,80.55,85,37,9.1
300,Codrington,AU,2022-05-03 18:44:23,-38.2667,141.9667,54.45,82,96,8.23
301,Abha,SA,2022-05-03 18:44:24,18.2164,42.5053,69.62,37,40,0.0
302,Ambon,ID,2022-05-03 18:44:24,-3.6954,128.1814,77.14,94,40,5.75
303,Abu Kamal,SY,2022-05-03 18:44:25,34.4506,40.9171,82.08,25,15,15.08
304,Rincon,US,2022-05-03 18:40:39,32.296,-81.2354,87.76,42,75,11.5
305,Esperance,AU,2022-05-03 18:44:25,-33.8667,121.9,53.44,66,100,13.71
306,Vardo,NO,2022-05-03 18:44:26,70.3705,31.1107,26.58,68,75,19.57
307,Andenes,NO,2022-05-03 18:44:26,69.3143,16.1194,31.98,74,40,19.57
308,Emba,KZ,2022-05-03 18:44:27,48.8264,58.1442,55.17,40,100,12.03
309,Broome,US,2022-05-03 18:44:27,42.2506,-75.833,69.53,52,20,9.22
310,Eureka,US,2022-05-03 18:44:28,40.8021,-124.1637,60.13,71,31,10.0
311,Uva,RU,2022-05-03 18:44:28,56.9908,52.1852,50.41,69,100,12.24
312,Lodwar,KE,2022-05-03 18:44:29,3.1191,35.5973,87.69,44,94,14.5
313,Saint George,US,2022-05-03 18:43:54,37.1041,-113.5841,68.63,18,0,14.97
314,Toora-Khem,RU,2022-05-03 18:44:30,52.4675,96.11,37.92,67,32,2.91
315,Zemio,CF,2022-05-03 18:44:30,5.0314,25.1361,72.91,80,93,3.06
316,Vestmanna,FO,2022-05-03 18:44:31,62.1564,-7.1664,43.72,100,100,12.66
317,Barbastro,ES,2022-05-03 18:44:31,42.0356,0.1269,59.54,72,87,3.4
318,Padang,ID,2022-05-03 18:44:31,-0.9492,100.3543,77.88,90,100,5.61
319,La Ronge,CA,2022-05-03 18:44:32,55.1001,-105.2842,32.25,80,100,16.11
320,Lasa,IT,2022-05-03 18:44:32,46.6166,10.7002,58.08,97,100,1.59
321,Mahebourg,MU,2022-05-03 18:44:33,-20.4081,57.7,77.29,83,40,6.91
322,Baghmara,IN,2022-05-03 18:44:34,23.795,86.2085,80.31,68,5,5.23
323,Constitucion,CL,2022-05-03 18:44:34,-35.3333,-72.4167,64.45,55,0,13.87
324,Port Moresby,PG,2022-05-03 18:44:34,-9.4431,147.1797,78.22,94,40,3.44
325,Kalispell,US,2022-05-03 18:44:35,48.1958,-114.3129,66.29,37,40,3.44
326,Warrington,GB,2022-05-03 18:44:35,53.3925,-2.5802,58.55,75,20,4.61
327,Marand,IR,2022-05-03 18:44:36,38.4329,45.7749,53.42,87,100,4.27
328,Hornepayne,CA,2022-05-03 18:43:14,49.2138,-84.7705,37.17,81,100,7.92
329,Kaduy,RU,2022-05-03 18:44:36,59.2,37.15,35.85,77,6,6.4
330,Yining,CN,2022-05-03 18:44:40,29.0361,114.5636,59.36,76,95,1.83
331,Kirakira,SB,2022-05-03 18:44:40,-10.4544,161.9205,79.56,81,80,3.11
332,Port Lincoln,AU,2022-05-03 18:44:41,-34.7333,135.8667,57.22,64,92,17.47
333,Aykhal,RU,2022-05-03 18:44:42,66.0,111.5,20.3,95,100,8.63
334,Svetlogorsk,BY,2022-05-03 18:44:42,52.6333,29.7333,49.24,84,99,5.99
335,Qaqortoq,GL,2022-05-03 18:44:42,60.7167,-46.0333,36.3,82,100,4.76
336,Tuni,IN,2022-05-03 18:44:43,17.35,82.55,80.62,71,100,1.61
337,Iqaluit,CA,2022-05-03 18:44:43,63.7506,-68.5145,17.33,72,20,16.11
338,Mwinilunga,ZM,2022-05-03 18:44:44,-11.7358,24.4293,66.6,68,100,4.92
339,Birjand,IR,2022-05-03 18:44:44,32.8663,59.2211,66.67,37,40,4.61
340,Mangrol,IN,2022-05-03 18:44:45,21.1167,70.1167,81.77,85,0,8.41
341,Ortigueira,BR,2022-05-03 18:44:45,-24.2083,-50.9494,66.97,95,100,4.27
342,Sampit,ID,2022-05-03 18:44:46,-2.5333,112.95,75.78,97,100,0.98
343,Booue,GA,2022-05-03 18:44:46,-0.0921,11.9385,75.69,93,21,1.25
344,Mountain Home,US,2022-05-03 18:44:29,43.133,-115.6912,49.48,100,100,16.11
345,Geraldton,AU,2022-05-03 18:44:47,-28.7667,114.6,55.81,76,0,10.36
346,Christchurch,NZ,2022-05-03 18:44:47,-43.5333,172.6333,53.94,96,100,3.44
347,Caravelas,BR,2022-05-03 18:44:48,-17.7125,-39.2481,80.94,61,0,7.36
348,Batagay-Alyta,RU,2022-05-03 18:44:48,67.8006,130.4114,7.93,96,96,4.45
349,Mount Gambier,AU,2022-05-03 18:44:49,-37.8333,140.7667,51.71,100,75,8.05
350,Wanning,CN,2022-05-03 18:44:49,18.8003,110.3967,68.97,83,100,9.75
351,Ahipara,NZ,2022-05-03 18:44:50,-35.1667,173.1667,56.23,86,98,6.31
352,Balabac,PH,2022-05-03 18:44:50,7.9868,117.0645,81.91,75,99,6.26
353,Pevek,RU,2022-05-03 18:44:50,69.7008,170.3133,13.57,95,95,4.05
354,Sulangan,PH,2022-05-03 18:44:51,11.1373,123.7228,81.91,77,100,11.48
355,Petropavlovsk-Kamchatskiy,RU,2022-05-03 18:44:51,53.0452,158.6483,30.79,93,75,2.24
356,Belmonte,BR,2022-05-03 18:44:52,-15.8631,-38.8828,80.2,71,0,6.71
357,Bukachacha,RU,2022-05-03 18:44:52,52.9833,116.9167,40.03,49,100,3.96
358,Gouyave,GD,2022-05-03 18:44:53,12.1646,-61.7296,83.17,74,75,11.5
359,El Alto,PE,2022-05-03 18:44:53,-4.2714,-81.2147,76.66,70,32,16.04
360,Kholmy,UA,2022-05-03 18:44:54,51.871,32.6006,49.89,83,95,6.04
361,Cayenne,GF,2022-05-03 18:44:54,4.9333,-52.3333,83.08,1,75,8.05
362,Port Shepstone,ZA,2022-05-03 18:44:55,-30.7414,30.455,67.78,84,0,11.7
363,Lashio,MM,2022-05-03 18:44:55,22.9333,97.75,63.55,90,100,1.77
364,Kupang,ID,2022-05-03 18:44:56,-10.1667,123.5833,79.14,77,11,8.86
365,Norrtalje,SE,2022-05-03 18:44:56,59.758,18.705,44.78,50,100,5.66
366,Hazaribag,IN,2022-05-03 18:40:11,23.9833,85.35,74.77,76,40,8.16
367,Carolina,PR,2022-05-03 18:44:57,18.3808,-65.9574,87.57,74,40,17.27
368,Rockhampton,AU,2022-05-03 18:44:58,-23.3833,150.5,66.09,88,8,5.75
369,Tura,IN,2022-05-03 18:44:59,25.5198,90.2201,68.14,87,0,3.31
370,Whitehorse,CA,2022-05-03 18:42:34,60.7161,-135.0538,47.1,53,75,12.66
371,Pidhorodne,UA,2022-05-03 18:45:01,48.5753,35.1068,57.27,54,99,4.83
372,Darhan,MN,2022-05-03 18:45:02,49.4867,105.9228,54.19,66,100,15.01
373,Jales,BR,2022-05-03 18:44:42,-20.2689,-50.5458,91.11,22,10,10.47
374,Port Macquarie,AU,2022-05-03 18:45:02,-31.4333,152.9167,54.9,92,17,5.01
375,Deputatskiy,RU,2022-05-03 18:45:03,69.3,139.9,18.34,95,100,4.7
376,Bagdarin,RU,2022-05-03 18:45:04,54.4333,113.6,41.09,55,40,11.01
377,Veraval,IN,2022-05-03 18:45:05,20.9,70.3667,81.66,85,0,8.81
378,Sao Joao Da Barra,BR,2022-05-03 18:45:06,-21.6403,-41.0511,86.09,76,44,12.28
379,San Rafael,AR,2022-05-03 18:42:56,-34.6177,-68.3301,75.29,14,0,8.99
380,Ndioum,SN,2022-05-03 18:45:07,16.5129,-14.6471,98.49,16,100,15.97
381,Tocopilla,CL,2022-05-03 18:45:07,-22.092,-70.1979,68.72,61,17,6.22
382,Portel,BR,2022-05-03 18:45:08,-1.9356,-50.8211,83.68,82,91,1.97
383,North Bend,US,2022-05-03 18:45:09,43.4065,-124.2243,56.16,84,100,5.75
384,Maridi,SS,2022-05-03 18:45:10,4.9158,29.4742,70.66,80,86,3.2
385,Troitskoye,RU,2022-05-03 18:45:11,52.9821,84.6757,41.97,42,96,7.74
386,Santa Catarina,BR,2022-05-03 18:45:12,-27.0,-50.0,58.86,100,100,2.77
387,Voh,NC,2022-05-03 18:45:13,-20.9667,164.7,73.15,93,73,5.19
388,Fethiye,TR,2022-05-03 18:45:13,36.6217,29.1164,66.07,83,15,2.73
389,Krasnoselkup,RU,2022-05-03 18:45:14,65.7,82.4667,19.63,90,92,12.19
390,Luis Gil Perez,MX,2022-05-03 18:45:15,17.8667,-93.05,93.16,36,100,4.41
391,Saint Anthony,US,2022-05-03 18:45:16,45.0205,-93.218,57.34,51,0,14.97
392,Sangar,RU,2022-05-03 18:45:16,63.9242,127.4739,16.14,94,59,6.31
393,Kaeo,NZ,2022-05-03 18:45:17,-35.1,173.7833,52.32,96,10,8.93
394,Praia Da Vitoria,PT,2022-05-03 18:45:18,38.7333,-27.0667,65.75,88,40,8.34
395,Beringovskiy,RU,2022-05-03 18:45:18,63.05,179.3167,13.95,93,39,7.54
396,Shizunai,JP,2022-05-03 18:45:19,42.3339,142.3669,45.01,88,100,9.95
397,Gushikawa,JP,2022-05-03 18:45:20,26.3544,127.8686,70.83,82,40,6.91
398,Hambantota,LK,2022-05-03 18:45:20,6.1241,81.1185,80.94,100,75,3.44
399,Jishou,CN,2022-05-03 18:45:21,28.3167,109.7167,61.83,66,100,0.78
400,Moyale,KE,2022-05-03 18:45:22,3.5167,39.0584,67.59,84,100,4.7
401,Erzin,TR,2022-05-03 18:45:23,36.9559,36.2,69.17,51,97,4.61
402,Khani,GE,2022-05-03 18:45:24,41.9563,42.9566,47.77,96,100,1.21
403,Requena,ES,2022-05-03 18:45:25,39.4883,-1.1004,51.87,88,100,10.11
404,Sibolga,ID,2022-05-03 18:45:25,1.7427,98.7792,77.36,87,100,2.48
405,Shimoda,JP,2022-05-03 18:45:26,34.6667,138.95,51.1,65,0,9.48
406,Cacoal,BR,2022-05-03 18:45:27,-11.4386,-61.4472,84.33,80,97,3.02
407,Priargunsk,RU,2022-05-03 18:45:27,50.3691,119.1012,50.31,66,100,11.18
408,Aranos,NA,2022-05-03 18:45:28,-24.1333,19.1167,66.29,32,0,11.03
409,Itarema,BR,2022-05-03 18:45:29,-2.9248,-39.9167,80.51,85,57,13.58
410,Balikpapan,ID,2022-05-03 18:45:29,-1.2675,116.8289,83.39,79,75,3.44
411,Espoo,FI,2022-05-03 18:45:30,60.25,24.6667,42.01,53,20,11.5
412,Meulaboh,ID,2022-05-03 18:45:31,4.1363,96.1285,75.63,91,100,4.14
413,Kosh-Agach,RU,2022-05-03 18:45:31,50.0,88.6667,42.78,83,98,6.02
414,Lichinga,MZ,2022-05-03 18:45:32,-13.3128,35.2406,59.09,88,20,8.05
415,Lakes Entrance,AU,2022-05-03 18:45:32,-37.8811,147.981,47.16,77,0,5.08
416,Shu,KZ,2022-05-03 18:45:33,43.5983,73.7614,61.48,96,100,4.79
417,Coquimbo,CL,2022-05-03 18:45:33,-29.9533,-71.3436,56.93,88,75,11.5
418,Rocha,UY,2022-05-03 18:45:34,-34.4833,-54.3333,62.67,60,48,7.36
419,Rassvet,RU,2022-05-03 18:45:35,46.8333,40.75,47.68,100,19,4.97
420,Kurumkan,RU,2022-05-03 18:45:35,54.3,110.3,39.13,74,1,7.29
421,Jeremie,HT,2022-05-03 18:45:36,18.65,-74.1167,85.08,61,0,5.48
422,Nago,JP,2022-05-03 18:45:36,26.5881,127.9761,63.03,59,100,12.15
423,Klaksvik,FO,2022-05-03 18:45:37,62.2266,-6.589,45.52,97,100,20.51
424,Olafsvik,IS,2022-05-03 18:45:37,64.8945,-23.7142,36.86,72,91,28.86
425,Delta Del Tigre,UY,2022-05-03 18:45:38,-34.7633,-56.3853,65.19,68,75,10.36
426,Jackson,US,2022-05-03 18:45:08,42.4165,-122.8345,58.91,59,20,3.0
427,Leon,MX,2022-05-03 18:45:22,21.1167,-101.6667,84.15,50,100,5.84
428,Bonthe,SL,2022-05-03 18:45:39,7.5264,-12.505,83.21,75,43,9.28
429,Korem,ET,2022-05-03 18:45:39,12.5058,39.5228,60.85,52,1,4.43
430,Henties Bay,NA,2022-05-03 18:45:40,-22.116,14.2845,68.18,63,0,9.48
431,Ocampo,MX,2022-05-03 18:45:40,21.65,-101.5,80.96,9,96,11.14
432,Ahuimanu,US,2022-05-03 18:45:41,21.4447,-157.8378,74.91,84,100,13.8
433,Sanandaj,IR,2022-05-03 18:45:41,35.3144,46.9923,55.42,62,20,0.0
434,Impfondo,CG,2022-05-03 18:45:41,1.6381,18.0667,77.31,73,100,2.86
435,Denpasar,ID,2022-05-03 18:45:42,-8.65,115.2167,79.72,94,40,6.91
436,Namanga,KE,2022-05-03 18:42:44,-2.5433,36.7905,68.07,65,98,5.55
437,Leningradskiy,RU,2022-05-03 18:45:44,69.3833,178.4167,12.63,92,96,5.82
438,Nizhniy Odes,RU,2022-05-03 18:45:44,63.6445,54.856,38.68,94,100,12.26
439,Kutum,SD,2022-05-03 18:45:45,14.2,24.6667,86.45,18,50,7.81
440,Cesvaine,LV,2022-05-03 18:45:45,56.9667,26.3167,34.41,58,0,10.58
441,Sangueya,GN,2022-05-03 18:45:46,10.7,-14.3667,81.32,61,25,6.02
442,Jacqueville,CI,2022-05-03 18:45:46,5.2052,-4.4146,82.74,80,96,10.8
443,Owando,CG,2022-05-03 18:45:47,-0.4819,15.8999,71.85,94,100,1.99
444,Port Said,EG,2022-05-03 18:45:47,31.2565,32.2841,71.58,78,0,13.8
445,Villablino,ES,2022-05-03 18:45:48,42.9393,-6.3194,48.65,88,68,4.65
446,Qandala,SO,2022-05-03 18:45:48,11.472,49.8728,88.5,55,14,5.53
447,Ambulu,ID,2022-05-03 18:45:49,-8.345,113.6058,76.51,90,100,3.87
448,Carutapera,BR,2022-05-03 18:45:49,-1.195,-46.02,78.12,93,100,5.12
449,Dalnegorsk,RU,2022-05-03 18:45:50,44.5604,135.5701,43.84,84,44,8.75
450,Tessalit,ML,2022-05-03 18:45:50,20.1986,1.0114,86.41,7,99,7.58
451,Yumen,CN,2022-05-03 18:45:51,40.2833,97.2,64.67,10,0,7.67
452,College,US,2022-05-03 18:45:51,64.8569,-147.8028,50.22,42,0,1.01
453,Mumford,GH,2022-05-03 18:45:51,5.2618,-0.759,81.77,83,85,9.4
454,Bani Walid,LY,2022-05-03 18:45:52,31.7566,13.9942,70.77,37,14,17.2
455,Kayankulam,IN,2022-05-03 18:45:53,9.1833,76.5,80.91,86,91,8.41
456,San Quintin,MX,2022-05-03 18:45:53,30.4833,-115.95,64.65,63,99,16.89
457,Port-Gentil,GA,2022-05-03 18:45:53,-0.7193,8.7815,82.36,89,40,9.22
458,Nacala,MZ,2022-05-03 18:45:54,-14.5428,40.6728,71.56,88,1,7.74
459,Odweyne,SO,2022-05-03 18:45:54,9.4092,45.064,78.01,57,50,2.8
460,Hobyo,SO,2022-05-03 18:45:55,5.3505,48.5268,85.01,69,96,16.87
461,Omboue,GA,2022-05-03 18:45:55,-1.5746,9.2618,78.4,90,91,6.69
462,Maarianhamina,AX,2022-05-03 18:45:56,60.0973,19.9348,40.86,42,0,5.75
463,Charagua,BO,2022-05-03 18:45:56,-19.8,-63.2167,67.57,30,5,11.52
464,Nome,US,2022-05-03 18:45:57,64.5011,-165.4064,27.16,50,0,4.61
465,Waipawa,NZ,2022-05-03 18:45:57,-41.4122,175.5153,51.33,93,1,3.13
466,Kruisfontein,ZA,2022-05-03 18:45:58,-34.0033,24.7314,63.88,94,0,5.41
467,Vila Velha,BR,2022-05-03 18:42:31,-20.3297,-40.2925,87.75,76,20,16.11
468,Union,US,2022-05-03 18:45:58,40.6334,-74.2663,69.42,62,0,12.66
469,Vestmannaeyjar,IS,2022-05-03 18:45:59,63.4427,-20.2734,47.39,93,100,8.05
470,Ballina,AU,2022-05-03 18:45:59,-28.8667,153.5667,62.02,100,40,3.44
471,Puerto Del Rosario,ES,2022-05-03 18:46:00,28.5004,-13.8627,69.55,60,20,19.57
472,Toamasina,MG,2022-05-03 18:46:00,-18.1667,49.3833,73.4,88,75,6.91
473,Seoul,KR,2022-05-03 18:41:07,37.5683,126.9778,51.24,64,0,3.44
474,Mahanoro,MG,2022-05-03 18:46:01,-19.9,48.8,71.78,86,63,7.02
475,Los Llanos De Aridane,ES,2022-05-03 18:46:01,28.6585,-17.9182,64.15,74,75,14.97
476,Sabha,LY,2022-05-03 18:45:56,27.0377,14.4283,74.55,16,0,9.01
477,Trat,TH,2022-05-03 18:46:02,12.5,102.5,68.83,92,100,7.07
478,Concepcion Del Oro,MX,2022-05-03 18:46:03,24.6333,-101.4167,82.09,7,100,2.59
479,Ridgecrest,US,2022-05-03 18:46:04,35.6225,-117.6709,77.02,13,0,6.91
480,Harrisonburg,US,2022-05-03 18:45:41,38.4496,-78.8689,81.34,46,0,11.5
481,Fallon,US,2022-05-03 18:43:49,39.4735,-118.7774,55.92,29,20,5.75
482,Shenzhen,CN,2022-05-03 18:46:05,22.5455,114.0683,74.14,83,10,5.21
483,Baykit,RU,2022-05-03 18:46:06,61.67,96.37,29.17,86,100,10.45
484,Vao,NC,2022-05-03 18:46:06,-22.6667,167.4833,74.79,83,99,27.13
485,Marsa Matruh,EG,2022-05-03 18:46:07,31.3525,27.2453,64.6,77,40,13.8
486,Dunedin,NZ,2022-05-03 18:46:07,-45.8742,170.5036,52.81,88,12,2.75
487,Doha,QA,2022-05-03 18:42:25,25.2867,51.5333,85.98,30,0,12.66
488,Guaruja,BR,2022-05-03 18:46:08,-23.9931,-46.2564,79.9,26,100,4.61
489,Fort Nelson,CA,2022-05-03 18:42:14,58.8053,-122.7002,47.79,66,75,4.61
490,Amga,RU,2022-05-03 18:46:08,60.8953,131.9608,26.87,98,100,3.56
491,Huarmey,PE,2022-05-03 18:46:09,-10.0681,-78.1522,71.19,73,63,10.4
492,Mayo,US,2022-05-03 18:44:10,38.8876,-76.5119,73.13,70,0,6.91
493,Krasnyy Chikoy,RU,2022-05-03 18:46:10,50.3643,108.7512,48.09,86,98,4.38
494,Poquoson,US,2022-05-03 18:46:10,37.1224,-76.3458,76.03,91,100,11.5
495,Bueno Brandao,BR,2022-05-03 18:46:11,-22.4408,-46.3508,70.83,71,25,5.99
496,Moron,AR,2022-05-03 18:46:11,-34.6534,-58.6198,64.99,51,0,1.43
497,Khuzhir,RU,2022-05-03 18:46:12,53.1939,107.3397,34.11,74,53,5.93
498,Shenjiamen,CN,2022-05-03 18:46:12,29.9576,122.298,58.89,82,100,8.77
499,Banff,CA,2022-05-03 18:46:01,51.1762,-115.5698,60.03,33,30,8.05
500,Mgandu,TZ,2022-05-03 18:46:13,-5.95,34.1333,61.23,78,6,4.41
501,Sinnamary,GF,2022-05-03 18:46:14,5.3833,-52.95,78.33,89,100,7.81
502,Bilma,NE,2022-05-03 18:46:14,18.6853,12.9164,93.54,13,0,11.07
503,Andilamena,MG,2022-05-03 18:46:15,-17.0167,48.5833,62.87,92,38,8.41
504,Soyo,AO,2022-05-03 18:46:15,-6.1349,12.3689,78.58,88,84,7.4
505,Udachnyy,RU,2022-05-03 18:46:16,66.4167,112.4,22.32,92,100,9.69
506,Sao Felix Do Xingu,BR,2022-05-03 18:46:17,-6.6447,-51.995,88.56,54,95,4.21
507,Bembereke,BJ,2022-05-03 18:46:17,10.2283,2.6634,89.42,32,100,2.37
508,Pavlodar,KZ,2022-05-03 18:46:18,52.3,76.95,33.6,60,0,4.47
509,Pendleton,US,2022-05-03 18:44:32,45.6721,-118.7886,60.62,57,40,17.27
510,Awbari,LY,2022-05-03 18:46:18,26.5921,12.7805,76.66,22,6,11.36
511,Santa Ines,BR,2022-05-03 18:46:19,-3.6667,-45.38,81.66,89,100,3.83
512,Bratsk,RU,2022-05-03 18:46:19,56.1325,101.6142,32.49,75,91,4.12
513,Marrakesh,MA,2022-05-03 18:43:45,31.6315,-8.0083,66.27,52,75,10.36
514,Siuna,NI,2022-05-03 18:46:20,13.7332,-84.7773,83.34,82,47,4.21
515,Brae,GB,2022-05-03 18:46:21,60.3964,-1.353,44.46,77,100,14.2
516,Thinadhoo,MV,2022-05-03 18:46:21,0.5333,72.9333,82.06,76,100,13.85
517,Xuddur,SO,2022-05-03 18:46:22,4.1213,43.8894,77.34,75,80,13.0
518,Bata,GQ,2022-05-03 18:46:22,1.8639,9.7658,80.42,83,96,6.46
519,Tourlaville,FR,2022-05-03 18:46:22,49.6383,-1.5664,54.82,62,0,3.44
520,Zambezi,ZM,2022-05-03 18:46:23,-13.5432,23.1047,62.1,70,11,5.59
521,Birin,NP,2022-05-03 18:46:23,26.8865,88.0718,58.8,85,17,3.33
522,Puerto Maldonado,PE,2022-05-03 18:46:24,-12.6,-69.1833,86.4,66,75,3.44
523,Bend,US,2022-05-03 18:45:09,44.0582,-121.3153,57.33,43,0,8.05
524,Koubia,GN,2022-05-03 18:46:25,11.5833,-11.9,78.85,47,84,2.64
525,Hirara,JP,2022-05-03 18:46:25,24.8,125.2833,73.65,69,100,21.14
526,Urazovka,RU,2022-05-03 18:46:26,55.4013,45.6186,51.55,82,100,17.58
527,Wattegama,LK,2022-05-03 18:46:26,6.7989,81.4808,76.77,91,98,2.39
528,Saint-Augustin,CA,2022-05-03 18:43:10,51.226,-58.6502,43.05,79,99,2.35
529,Tommot,RU,2022-05-03 18:46:27,58.9564,126.2925,24.49,91,100,2.95
530,Ohara,JP,2022-05-03 18:46:27,35.25,140.3833,60.03,66,0,13.22
531,Tautira,PF,2022-05-03 18:46:28,-17.7333,-149.15,80.73,78,63,13.11
532,Fortuna,US,2022-05-03 18:46:28,40.5982,-124.1573,60.85,67,0,17.27
533,Pauini,BR,2022-05-03 18:46:29,-7.7136,-66.9764,81.95,89,100,1.92
534,Rancho Palos Verdes,US,2022-05-03 18:46:29,33.7445,-118.387,72.09,73,62,8.99
535,Oriximina,BR,2022-05-03 18:46:30,-1.7656,-55.8661,86.9,62,87,1.3
536,Dicabisagan,PH,2022-05-03 18:46:31,17.0818,122.4157,77.7,88,100,5.06
537,Kushmurun,KZ,2022-05-03 18:46:31,52.4503,64.6311,49.69,30,93,7.74
538,Sumedang,ID,2022-05-03 18:46:32,-6.8592,107.9207,71.92,93,100,3.4
539,Acapulco,MX,2022-05-03 18:46:32,16.8634,-99.8901,87.62,58,75,3.44
540,Atikokan,CA,2022-05-03 18:46:33,48.7555,-91.6216,42.57,70,93,4.29
541,Vetluzhskiy,RU,2022-05-03 18:46:33,58.3902,45.4654,47.3,83,100,8.88
542,Millinocket,US,2022-05-03 18:46:34,45.6573,-68.7098,66.31,34,40,7.58
543,Victor Harbor,AU,2022-05-03 18:46:34,-35.5667,138.6167,52.68,79,100,14.29
544,Muyezerskiy,RU,2022-05-03 18:46:34,63.9333,31.65,28.09,83,51,8.9
545,Ravar,IR,2022-05-03 18:46:35,31.2656,56.8055,70.74,32,0,4.56
546,Goundam,ML,2022-05-03 18:46:36,16.4145,-3.6708,91.04,10,39,6.78
547,Nanakuli,US,2022-05-03 18:46:36,21.3906,-158.1547,75.15,73,75,4.61
548,Goderich,CA,2022-05-03 18:42:49,43.7501,-81.7165,53.92,82,100,10.36
549,Tenenkou,ML,2022-05-03 18:46:37,14.4572,-4.9169,96.01,10,19,2.95
550,Abu Dhabi,AE,2022-05-03 18:42:17,24.4667,54.3667,84.22,47,0,13.8
551,Yazman,PK,2022-05-03 18:46:37,29.1212,71.7446,90.86,27,0,9.95
552,Colac,AU,2022-05-03 18:46:38,-38.3333,143.5833,54.18,89,100,6.13
553,Devarkonda,IN,2022-05-03 18:46:38,16.7,78.9333,81.68,78,72,12.66
554,Oparino,RU,2022-05-03 18:46:39,59.8518,48.2783,45.86,78,100,11.07
555,Pytalovo,RU,2022-05-03 18:46:39,57.0679,27.9138,38.05,51,1,12.28
556,Kedougou,SN,2022-05-03 18:46:40,12.5579,-12.1743,102.78,25,0,0.0
557,Emerald,AU,2022-05-03 18:46:03,-23.5333,148.1667,64.54,94,100,3.44
558,Reconquista,AR,2022-05-03 18:46:40,-29.15,-59.65,66.15,51,1,9.24
559,Okha,RU,2022-05-03 18:46:41,53.5739,142.9478,29.55,95,100,5.1
560,Kailua,US,2022-05-03 18:46:41,21.4022,-157.7394,75.18,86,100,13.8
561,Senanga,ZM,2022-05-03 18:46:42,-16.1167,23.2667,68.99,49,96,6.17
562,Areosa,PT,2022-05-03 18:46:42,41.7178,-8.8571,62.22,73,22,11.86
563,Ketchikan,US,2022-05-03 18:46:43,55.3422,-131.6461,45.07,87,100,20.71
564,Tutoia,BR,2022-05-03 18:46:43,-2.7619,-42.2744,82.29,81,100,6.78
565,Vytegra,RU,2022-05-03 18:46:44,61.0064,36.4481,34.79,77,88,12.53
566,Chipoka,MW,2022-05-03 18:46:44,-13.9933,34.5157,69.35,81,2,8.93
567,Vanavara,RU,2022-05-03 18:46:45,60.34,102.2797,30.45,92,100,12.62
568,Saint-Georges,GD,2022-05-03 18:46:40,12.0564,-61.7485,83.88,74,75,11.5
569,Sao Lourenco Do Sul,BR,2022-05-03 18:46:45,-31.3653,-51.9783,60.28,88,100,17.63
